timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2018-05-17 18:00:00,3.398567009163784,0.849641752290946,Spring,18:00
2018-05-17 18:15:00,3.404288770516202,0.8510721926290505,Spring,18:15
2018-05-17 18:30:00,3.369217817393943,0.8423044543484858,Spring,18:30
2018-05-17 18:45:00,3.322807805746186,0.8307019514365465,Spring,18:45
2018-05-17 19:00:00,3.273447450019046,0.8183618625047615,Spring,19:00
2018-05-17 19:15:00,3.2267445006544335,0.8066861251636084,Spring,19:15
2018-05-17 19:30:00,3.150298119985698,0.7875745299964245,Spring,19:30
2018-05-17 19:45:00,3.0678795844246163,0.7669698961061541,Spring,19:45
2018-05-17 20:00:00,2.981251445852266,0.7453128614630665,Spring,20:00
2018-05-17 20:15:00,2.88947454498455,0.7223686362461375,Spring,20:15
2018-05-17 20:30:00,2.769254441475414,0.6923136103688535,Spring,20:30
2018-05-17 20:45:00,2.661753043818329,0.6654382609545823,Spring,20:45
2018-05-17 21:00:00,2.568687069788622,0.6421717674471555,Spring,21:00
2018-05-17 21:15:00,2.55499024236633,0.6387475605915826,Spring,21:15
2018-05-17 21:30:00,2.496296569140603,0.6240741422851508,Spring,21:30
2018-05-17 21:45:00,2.417910303686098,0.6044775759215245,Spring,21:45
2018-05-17 22:00:00,2.35645132001731,0.5891128300043275,Spring,22:00
2018-05-17 22:15:00,2.170999937313019,0.5427499843282547,Spring,22:15
2018-05-17 22:30:00,2.0997417597886727,0.5249354399471682,Spring,22:30
2018-05-17 22:45:00,2.003687823470181,0.5009219558675453,Spring,22:45
2018-05-17 23:00:00,1.9246293024365513,0.4811573256091378,Spring,23:00
2018-05-17 23:15:00,1.748414496511795,0.43710362412794873,Spring,23:15
2018-05-17 23:30:00,1.6746229653846547,0.4186557413461637,Spring,23:30
2018-05-17 23:45:00,1.597685859254889,0.39942146481372226,Spring,23:45
2018-05-18 00:00:00,1.527729408961027,0.38193235224025673,Spring,00:00
2018-05-18 00:15:00,1.4485418575984441,0.36213546439961103,Spring,00:15
2018-05-18 00:30:00,1.3933269764309753,0.3483317441077438,Spring,00:30
2018-05-18 00:45:00,1.3439197521062691,0.3359799380265673,Spring,00:45
2018-05-18 01:00:00,1.299199904125563,0.32479997603139077,Spring,01:00
2018-05-18 01:15:00,1.2541710596002176,0.3135427649000544,Spring,01:15
